,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
7352,12035,10276,IN12A001,intrinsic,acetylcholine,15740,11375,MNad63,motor,glutamate,abdomen A2,5,5
7353,12035,10276,IN12A001,intrinsic,acetylcholine,21757,11428,MNad63,motor,glutamate,abdomen A2,18,18
7354,12035,10276,IN12A001,intrinsic,acetylcholine,20793,11489,MNml39,motor,glutamate,Ti extensor,125,125
7355,12035,10276,IN12A001,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,60,60
7356,12035,10276,IN12A001,intrinsic,acetylcholine,5943,11706,MNfl39,motor,glutamate,Ti extensor,238,238
7357,12035,10276,IN12A001,intrinsic,acetylcholine,23125,11776,MNwm15,motor,glutamate,"DVM 3a, b",33,33
7358,12035,10276,IN12A001,intrinsic,acetylcholine,16758,11786,MNfl32,motor,glutamate,ltm,51,51
7359,12035,10276,IN12A001,intrinsic,acetylcholine,16497,12529,MNad35,motor,glutamate,abdomen A2,17,17
7360,12035,10276,IN12A001,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,96,96
7361,12035,10276,IN12A001,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,9,9
7362,12035,10276,IN12A001,intrinsic,acetylcholine,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,11,11
7363,12035,10276,IN12A001,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,191,191
7364,12035,10276,IN12A001,intrinsic,acetylcholine,12808,13033,MNml23,motor,glutamate,ltm,7,7
7365,12035,10276,IN12A001,intrinsic,acetylcholine,5770,13115,MNfl41,motor,glutamate,Ti extensor,13,13
7366,12035,10276,IN12A001,intrinsic,acetylcholine,734,13241,MNhl19,motor,glutamate,ltm1-tibia,47,47
7367,12035,10276,IN12A001,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,9,9
7368,12035,10276,IN12A001,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,64,64
7369,12035,10276,IN12A001,intrinsic,acetylcholine,5893,14267,MNhm37,motor,glutamate,hDVM,5,5
7370,12035,10276,IN12A001,intrinsic,acetylcholine,19929,14341,MNad33,motor,glutamate,abdomen A2,14,14
7371,12035,10276,IN12A001,intrinsic,acetylcholine,3698,14346,MNfl17,motor,unknown,Pleural remotor/abductor,16,16
7372,12035,10276,IN12A001,intrinsic,acetylcholine,19009,14536,MNfl37,motor,glutamate,Tr extensor,23,23
7373,12035,10276,IN12A001,intrinsic,acetylcholine,13587,14613,MNad40,motor,glutamate,abdomen A2,7,7
7374,12035,10276,IN12A001,intrinsic,acetylcholine,17805,14622,MNhl75,motor,glutamate,hind leg,6,6
7375,12035,10276,IN12A001,intrinsic,acetylcholine,8879,14848,MNfl40,motor,unknown,Ti flexor,5,5
7376,12035,10276,IN12A001,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,31,31
7377,12035,10276,IN12A001,intrinsic,acetylcholine,18472,15006,MNml12,motor,acetylcholine,Tr flexor,47,47
7378,12035,10276,IN12A001,intrinsic,acetylcholine,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",6,6
7379,12035,10276,IN12A001,intrinsic,acetylcholine,53,15380,MNhl32,motor,glutamate,ltm,7,7
7380,12035,10276,IN12A001,intrinsic,acetylcholine,8991,15446,MNfl52,motor,glutamate,Ta levator,32,32
7381,12035,10276,IN12A001,intrinsic,acetylcholine,7756,16250,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,11,11
7382,12035,10276,IN12A001,intrinsic,acetylcholine,15203,16419,MNfl31,motor,glutamate,Pleural remotor/abductor,13,13
7383,12035,10276,IN12A001,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,19,19
7384,12035,10276,IN12A001,intrinsic,acetylcholine,15635,17022,MNhm38,motor,glutamate,hi1,14,14
7385,12035,10276,IN12A001,intrinsic,acetylcholine,328,17160,MNad28,motor,glutamate,abdomen A1,20,20
7386,12035,10276,IN12A001,intrinsic,acetylcholine,2555,17583,MNad46,motor,glutamate,abdomen A2,6,6
7387,12035,10276,IN12A001,intrinsic,acetylcholine,14402,17930,MNml09,motor,glutamate,Tr extensor,5,5
7388,12035,10276,IN12A001,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,15,15
7389,12035,10276,IN12A001,intrinsic,acetylcholine,22074,18440,MNfl07,motor,glutamate,Tr flexor,18,18
7390,12035,10276,IN12A001,intrinsic,acetylcholine,1360,18483,MNfl10,motor,glutamate,front leg,10,10
7391,12035,10276,IN12A001,intrinsic,acetylcholine,10455,18983,MNfl35,motor,glutamate,Fe reductor,40,40
7392,12035,10276,IN12A001,intrinsic,acetylcholine,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,5,5
7393,12035,10276,IN12A001,intrinsic,acetylcholine,9909,19751,MNfl52,motor,glutamate,Ta levator,28,28
7394,12035,10276,IN12A001,intrinsic,acetylcholine,10836,19758,MNml38,motor,glutamate,ltm1-tibia,73,73
7395,12035,10276,IN12A001,intrinsic,acetylcholine,23267,19771,MNfl12,motor,glutamate,Tr flexor,6,6
7396,12035,10276,IN12A001,intrinsic,acetylcholine,1895,19886,MNfl12,motor,glutamate,Tr flexor,5,5
7397,12035,10276,IN12A001,intrinsic,acetylcholine,10694,20673,MNfl12,motor,glutamate,Tr flexor,7,7
7398,12035,10276,IN12A001,intrinsic,acetylcholine,19190,20786,MNhm38,motor,glutamate,hi1,12,12
7399,12035,10276,IN12A001,intrinsic,acetylcholine,15011,22126,MNfl20,motor,glutamate,Tergotr.,6,6
7400,12035,10276,IN12A001,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,6,6
7401,12035,10276,IN12A001,intrinsic,acetylcholine,643,22465,MNhl12,motor,glutamate,Tr flexor,6,6
7402,12035,10276,IN12A001,intrinsic,acetylcholine,11473,24050,MNfl13,motor,glutamate,Fe reductor,11,11
7403,12035,10276,IN12A001,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,10,10
7404,12035,10276,IN12A001,intrinsic,acetylcholine,3274,27205,MNhl60,motor,unclear,hind leg,5,5
7405,12035,10276,IN12A001,intrinsic,acetylcholine,20841,41482,MNml31,motor,glutamate,Pleural remotor/abductor,7,7
7406,12035,10276,IN12A001,intrinsic,acetylcholine,20558,41933,MNfl12,motor,glutamate,Tr flexor,12,12
7407,12035,10276,IN12A001,intrinsic,acetylcholine,19833,96565,MNhl05,motor,glutamate,Tr flexor,14,14
7408,12035,10276,IN12A001,intrinsic,acetylcholine,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,10,10
7409,12035,10276,IN12A001,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,43,43
7410,12035,10276,IN12A001,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,25,25
7411,12035,10276,IN12A001,intrinsic,acetylcholine,5361,157207,MNml05,motor,glutamate,Tr flexor,13,13
7412,12035,10276,IN12A001,intrinsic,acetylcholine,7521,158769,MNml12,motor,glutamate,Tr flexor,6,6
7413,12035,10276,IN12A001,intrinsic,acetylcholine,14672,162114,MNwm15,motor,glutamate,"DVM 3a, b",21,21
7414,12035,10276,IN12A001,intrinsic,acetylcholine,7050,162830,MNml19,motor,glutamate,ltm1-tibia,29,29
7415,12035,10276,IN12A001,intrinsic,acetylcholine,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,23,23
7416,12035,10276,IN12A001,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,9,9
7417,12035,10276,IN12A001,intrinsic,acetylcholine,7274,166385,MNfl38,motor,unknown,ltm1-tibia,24,24
7418,12035,10276,IN12A001,intrinsic,acetylcholine,6657,171055,MNml16,motor,acetylcholine,Sternal adductor,14,14
7419,12035,10276,IN12A001,intrinsic,acetylcholine,1911,171948,MNml12,motor,glutamate,Tr flexor,32,32
7420,12035,10276,IN12A001,intrinsic,acetylcholine,4287,200065,MNml77,motor,glutamate,middle leg,5,5
7421,12035,10276,IN12A001,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,19,19
7422,12047,18984,IN09A069,intrinsic,gaba,18091,12134,MNfl30,motor,glutamate,Ti flexor,6,-6
7423,12052,19672,IN06A059,intrinsic,gaba,6018,49582,MNhm42,motor,glutamate,haltere,31,-31
7424,12065,171442,IN12A053,intrinsic,acetylcholine,16793,10011,MNwm03,motor,glutamate,hg1,6,6
7425,12065,171442,IN12A053,intrinsic,acetylcholine,1864,10064,MNwm17,motor,glutamate,b2,17,17
7426,12065,171442,IN12A053,intrinsic,acetylcholine,10829,10130,MNwm23,motor,glutamate,hg3,5,5
7427,12065,171442,IN12A053,intrinsic,acetylcholine,12438,10131,MNwm17,motor,glutamate,b2,32,32
7428,12065,171442,IN12A053,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,6,6
7429,12065,171442,IN12A053,intrinsic,acetylcholine,902,10521,MNwm31,motor,glutamate,tp1,27,27
7430,12065,171442,IN12A053,intrinsic,acetylcholine,16650,10694,MNwm30,motor,glutamate,ps2,81,81
7431,12065,171442,IN12A053,intrinsic,acetylcholine,15987,10766,MNwm32,motor,glutamate,tp2,5,5
7432,12065,171442,IN12A053,intrinsic,acetylcholine,3235,10778,MNwm31,motor,gaba,tp1,10,10
7433,12065,171442,IN12A053,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,7,7
7434,12065,171442,IN12A053,intrinsic,acetylcholine,7718,11054,MNwm30,motor,glutamate,ps2,72,72
7435,12065,171442,IN12A053,intrinsic,acetylcholine,2382,11991,MNwm35,motor,glutamate,wing,17,17
7436,12065,171442,IN12A053,intrinsic,acetylcholine,14330,12802,MNad14,motor,glutamate,abdomen,5,5
7437,12065,171442,IN12A053,intrinsic,acetylcholine,7112,13665,MNwm35,motor,glutamate,wing,15,15
7438,12065,171442,IN12A053,intrinsic,acetylcholine,5893,14267,MNhm37,motor,glutamate,hDVM,5,5
7439,12065,171442,IN12A053,intrinsic,acetylcholine,6135,15523,MNad28,motor,glutamate,abdomen A1,5,5
7440,12065,171442,IN12A053,intrinsic,acetylcholine,15635,17022,MNhm38,motor,glutamate,hi1,12,12
7441,12065,171442,IN12A053,intrinsic,acetylcholine,328,17160,MNad28,motor,glutamate,abdomen A1,9,9
7442,12065,171442,IN12A053,intrinsic,acetylcholine,19190,20786,MNhm38,motor,glutamate,hi1,7,7
7443,12080,15210,IN11A007,intrinsic,acetylcholine,9899,10123,MNwm03,motor,glutamate,hg1,6,6
7444,12080,15210,IN11A007,intrinsic,acetylcholine,10829,10130,MNwm23,motor,glutamate,hg3,50,50
7445,12080,15210,IN11A007,intrinsic,acetylcholine,16523,10200,MNwm24,motor,glutamate,hg4,5,5
7446,12080,15210,IN11A007,intrinsic,acetylcholine,2382,11991,MNwm35,motor,glutamate,wing,20,20
7447,12080,15210,IN11A007,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,14,14
7448,12080,15210,IN11A007,intrinsic,acetylcholine,18254,22584,MNwm22,motor,unknown,hg2,9,9
7449,12085,171636,IN20A.22A007,intrinsic,glutamate,5943,11706,MNfl39,motor,glutamate,Ti extensor,118,-118
7450,12085,171636,IN20A.22A007,intrinsic,glutamate,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,5,-5
7451,12085,171636,IN20A.22A007,intrinsic,glutamate,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,5,-5
7452,12085,171636,IN20A.22A007,intrinsic,glutamate,5770,13115,MNfl41,motor,glutamate,Ti extensor,62,-62
7453,12085,171636,IN20A.22A007,intrinsic,glutamate,22711,13464,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,41,-41
7454,12085,171636,IN20A.22A007,intrinsic,glutamate,19009,14536,MNfl37,motor,glutamate,Tr extensor,7,-7
7455,12085,171636,IN20A.22A007,intrinsic,glutamate,15011,22126,MNfl20,motor,glutamate,Tergotr.,14,-14
7456,12086,26837,IN08A036,intrinsic,glutamate,19149,11226,MNfl35,motor,glutamate,Fe reductor,45,-45
7457,12086,26837,IN08A036,intrinsic,glutamate,22286,12891,MNfl44,motor,glutamate,Fe reductor,14,-14
7458,12086,26837,IN08A036,intrinsic,glutamate,10455,18983,MNfl35,motor,glutamate,Fe reductor,32,-32
7459,12086,26837,IN08A036,intrinsic,glutamate,16232,21718,MNfl16,motor,glutamate,Sternal adductor,6,-6
7460,12086,26837,IN08A036,intrinsic,glutamate,11473,24050,MNfl13,motor,glutamate,Fe reductor,25,-25
7461,12092,15374,IN11A008,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,7,7
7462,12092,15374,IN11A008,intrinsic,acetylcholine,5943,11706,MNfl39,motor,glutamate,Ti extensor,48,48
7463,12092,15374,IN11A008,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,5,5
7464,12092,15374,IN11A008,intrinsic,acetylcholine,1895,19886,MNfl12,motor,glutamate,Tr flexor,5,5
7465,12092,15374,IN11A008,intrinsic,acetylcholine,1911,171948,MNml12,motor,glutamate,Tr flexor,6,6
7466,12108,13143,IN12B020,intrinsic,gaba,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,27,-27
7467,12108,13143,IN12B020,intrinsic,gaba,3698,14346,MNfl17,motor,unknown,Pleural remotor/abductor,8,-8
7468,12108,13143,IN12B020,intrinsic,gaba,8991,15446,MNfl52,motor,glutamate,Ta levator,15,-15
7469,12108,13143,IN12B020,intrinsic,gaba,2686,16346,MNfl51,motor,unclear,Ta levator,6,-6
7470,12108,13143,IN12B020,intrinsic,gaba,6633,18963,MNfl28,motor,glutamate,Acc. ti flexor,6,-6
7471,12108,13143,IN12B020,intrinsic,gaba,9909,19751,MNfl52,motor,glutamate,Ta levator,10,-10
7472,12108,13143,IN12B020,intrinsic,gaba,7274,166385,MNfl38,motor,unknown,ltm1-tibia,5,-5
7473,12120,102322,IN04B034,intrinsic,acetylcholine,19149,11226,MNfl35,motor,glutamate,Fe reductor,43,43
7474,12120,102322,IN04B034,intrinsic,acetylcholine,5943,11706,MNfl39,motor,glutamate,Ti extensor,18,18
7475,12120,102322,IN04B034,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,51,51
7476,12120,102322,IN04B034,intrinsic,acetylcholine,5770,13115,MNfl41,motor,glutamate,Ti extensor,28,28
7477,12120,102322,IN04B034,intrinsic,acetylcholine,22711,13464,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,55,55
7478,12120,102322,IN04B034,intrinsic,acetylcholine,8991,15446,MNfl52,motor,glutamate,Ta levator,8,8
7479,12120,102322,IN04B034,intrinsic,acetylcholine,7756,16250,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,14,14
7480,12120,102322,IN04B034,intrinsic,acetylcholine,22074,18440,MNfl07,motor,glutamate,Tr flexor,5,5
7481,12120,102322,IN04B034,intrinsic,acetylcholine,10455,18983,MNfl35,motor,glutamate,Fe reductor,12,12
7482,12120,102322,IN04B034,intrinsic,acetylcholine,9909,19751,MNfl52,motor,glutamate,Ta levator,8,8
7483,12120,102322,IN04B034,intrinsic,acetylcholine,1895,19886,MNfl12,motor,glutamate,Tr flexor,18,18
7484,12122,13569,INXXX204,intrinsic,gaba,18126,10359,MNad23,motor,glutamate,abdomen,10,-10
7485,12122,13569,INXXX204,intrinsic,gaba,5405,10505,MNad23,motor,glutamate,abdomen,13,-13
7486,12131,12941,IN12A013,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,6,6
7487,12131,12941,IN12A013,intrinsic,acetylcholine,15987,10766,MNwm32,motor,glutamate,tp2,8,8
7488,12131,12941,IN12A013,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,8,8
7489,12131,12941,IN12A013,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,15,15
7490,12131,12941,IN12A013,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,7,7
7491,12135,12679,IN19A029,intrinsic,gaba,16758,11786,MNfl32,motor,glutamate,ltm,121,-121
7492,12135,12679,IN19A029,intrinsic,gaba,21318,15317,MNfl15,motor,glutamate,ltm2-femur,28,-28
7493,12135,12679,IN19A029,intrinsic,gaba,21703,15434,MNfl50,motor,glutamate,Ta depressor,28,-28
7494,12135,12679,IN19A029,intrinsic,gaba,19757,15720,MNfl19,motor,gaba,ltm1-tibia,12,-12
7495,12135,12679,IN19A029,intrinsic,gaba,18719,16658,MNfl23,motor,glutamate,ltm,16,-16
7496,12135,12679,IN19A029,intrinsic,gaba,18876,27078,MNfl04,motor,glutamate,ltm,12,-12
7497,12135,12679,IN19A029,intrinsic,gaba,13223,154803,MNfl04,motor,gaba,ltm,13,-13
7498,12135,12679,IN19A029,intrinsic,gaba,7274,166385,MNfl38,motor,unknown,ltm1-tibia,74,-74
7499,12152,10844,IN19A017,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,5,5
7500,12152,10844,IN19A017,intrinsic,acetylcholine,16950,10407,MNnm04,motor,glutamate,TH1,11,11
7501,12152,10844,IN19A017,intrinsic,acetylcholine,23285,10733,MNwm21,motor,acetylcholine,DVM 1a-c,6,6
7502,12152,10844,IN19A017,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,5,5
7503,12152,10844,IN19A017,intrinsic,acetylcholine,9629,10866,MNhl37,motor,glutamate,Tr extensor,8,8
7504,12152,10844,IN19A017,intrinsic,acetylcholine,7718,11054,MNwm30,motor,glutamate,ps2,19,19
7505,12152,10844,IN19A017,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,10,10
7506,12152,10844,IN19A017,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,6,6
7507,12152,10844,IN19A017,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,7,7
7508,12152,10844,IN19A017,intrinsic,acetylcholine,23125,11776,MNwm15,motor,glutamate,"DVM 3a, b",5,5
7509,12152,10844,IN19A017,intrinsic,acetylcholine,2759,12504,MNhl67,motor,glutamate,hind leg,7,7
7510,12152,10844,IN19A017,intrinsic,acetylcholine,16497,12529,MNad35,motor,glutamate,abdomen A2,12,12
7511,12152,10844,IN19A017,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,9,9
7512,12152,10844,IN19A017,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,11,11
7513,12152,10844,IN19A017,intrinsic,acetylcholine,5228,13883,MNhl88,motor,glutamate,hind leg,21,21
7514,12152,10844,IN19A017,intrinsic,acetylcholine,21862,14549,MNnm05,motor,glutamate,TH2,8,8
7515,12152,10844,IN19A017,intrinsic,acetylcholine,13587,14613,MNad40,motor,glutamate,abdomen A2,30,30
7516,12152,10844,IN19A017,intrinsic,acetylcholine,17805,14622,MNhl75,motor,glutamate,hind leg,5,5
7517,12152,10844,IN19A017,intrinsic,acetylcholine,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",11,11
7518,12152,10844,IN19A017,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,17,17
7519,12152,10844,IN19A017,intrinsic,acetylcholine,20811,20593,MNhl27,motor,glutamate,Acc. ti flexor,10,10
7520,12152,10844,IN19A017,intrinsic,acetylcholine,4486,21991,MNhl21,motor,glutamate,Ti flexor,24,24
7521,12152,10844,IN19A017,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,67,67
7522,12152,10844,IN19A017,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,35,35
7523,12152,10844,IN19A017,intrinsic,acetylcholine,14672,162114,MNwm15,motor,glutamate,"DVM 3a, b",30,30
7524,12152,10844,IN19A017,intrinsic,acetylcholine,9489,162240,MNwm20,motor,glutamate,DLM c-f,8,8
7525,12152,10844,IN19A017,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,32,32
7526,12152,10844,IN19A017,intrinsic,acetylcholine,239,166393,MNhl04,motor,glutamate,ltm,7,7
7527,12162,43562,IN13A056,intrinsic,glutamate,19009,14536,MNfl37,motor,glutamate,Tr extensor,23,-23
7528,12162,43562,IN13A056,intrinsic,glutamate,19482,18006,MNfl08,motor,glutamate,Sternotrochanter,11,-11
7529,12166,162742,IN20A.22A037,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,6,6
7530,12166,162742,IN20A.22A037,intrinsic,acetylcholine,3417,16632,MNfl27,motor,gaba,Acc. ti flexor,14,14
7531,12166,162742,IN20A.22A037,intrinsic,acetylcholine,20040,17664,MNfl10,motor,glutamate,front leg,8,8
7532,12166,162742,IN20A.22A037,intrinsic,acetylcholine,20171,18554,MNfl42,motor,glutamate,Acc. ti flexor,12,12
7533,12166,162742,IN20A.22A037,intrinsic,acetylcholine,10738,19092,MNfl23,motor,glutamate,ltm,7,7
7534,12166,162742,IN20A.22A037,intrinsic,acetylcholine,11623,20612,MNfl19,motor,glutamate,ltm1-tibia,6,6
7535,12166,162742,IN20A.22A037,intrinsic,acetylcholine,15415,101043,MNfl27,motor,glutamate,Acc. ti flexor,22,22
7536,12201,18697,IN03A073,intrinsic,acetylcholine,18091,12134,MNfl30,motor,glutamate,Ti flexor,11,11
7537,12201,18697,IN03A073,intrinsic,acetylcholine,6137,13920,MNfl44,motor,glutamate,Fe reductor,5,5
7538,12201,18697,IN03A073,intrinsic,acetylcholine,3577,15321,MNfl21,motor,glutamate,Ti flexor,7,7
7539,12201,18697,IN03A073,intrinsic,acetylcholine,11623,20612,MNfl19,motor,glutamate,ltm1-tibia,5,5
7540,12201,18697,IN03A073,intrinsic,acetylcholine,9041,23299,MNfl05,motor,glutamate,Tr flexor,10,10
7541,12201,18697,IN03A073,intrinsic,acetylcholine,16876,24139,MNfl04,motor,unclear,ltm,5,5
7542,12201,18697,IN03A073,intrinsic,acetylcholine,17515,26566,MNfl36,motor,glutamate,Sternal anterior rotator,7,7
7543,12201,18697,IN03A073,intrinsic,acetylcholine,3357,156857,MNfl35,motor,glutamate,Fe reductor,12,12
7544,12212,18069,IN19A106,intrinsic,glutamate,4567,13163,MNfl40,motor,glutamate,Ti flexor,10,-10
7545,12212,18069,IN19A106,intrinsic,glutamate,23373,23318,MNfl57,motor,glutamate,Tergotr.,5,-5
7546,12264,11936,IN19A016,intrinsic,gaba,19149,11226,MNfl35,motor,glutamate,Fe reductor,7,-7
7547,12264,11936,IN19A016,intrinsic,gaba,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,5,-5
7548,12264,11936,IN19A016,intrinsic,gaba,22286,12891,MNfl44,motor,glutamate,Fe reductor,35,-35
7549,12264,11936,IN19A016,intrinsic,gaba,22711,13464,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,9,-9
7550,12264,11936,IN19A016,intrinsic,gaba,13193,13942,MNfl34,motor,glutamate,Sternal posterior rotator,37,-37
7551,12264,11936,IN19A016,intrinsic,gaba,3698,14346,MNfl17,motor,unknown,Pleural remotor/abductor,72,-72
7552,12264,11936,IN19A016,intrinsic,gaba,1529,14783,MNfl14,motor,glutamate,Acc. tr flexor,21,-21
7553,12264,11936,IN19A016,intrinsic,gaba,3277,16400,MNfl14,motor,unknown,Acc. tr flexor,25,-25
7554,12264,11936,IN19A016,intrinsic,gaba,15203,16419,MNfl31,motor,glutamate,Pleural remotor/abductor,103,-103
7555,12264,11936,IN19A016,intrinsic,gaba,1155,21241,MNfl06,motor,glutamate,Sternal posterior rotator,96,-96
7556,12264,11936,IN19A016,intrinsic,gaba,16232,21718,MNfl16,motor,glutamate,Sternal adductor,9,-9
7557,12264,11936,IN19A016,intrinsic,gaba,3886,22729,MNfl14,motor,glutamate,Acc. tr flexor,9,-9
7558,12264,11936,IN19A016,intrinsic,gaba,16452,25767,MNfl34,motor,glutamate,Sternal posterior rotator,46,-46
7559,12264,11936,IN19A016,intrinsic,gaba,12380,25892,MNfl33,motor,glutamate,Sternal posterior rotator,24,-24
7560,12278,11966,IN17A020,intrinsic,acetylcholine,12438,10131,MNwm17,motor,glutamate,b2,35,35
7561,12287,166521,IN20A.22A009,intrinsic,acetylcholine,4567,13163,MNfl40,motor,glutamate,Ti flexor,39,39
7562,12287,166521,IN20A.22A009,intrinsic,acetylcholine,11570,13283,MNfl21,motor,glutamate,Ti flexor,24,24
7563,12287,166521,IN20A.22A009,intrinsic,acetylcholine,11199,13300,MNfl36,motor,glutamate,Sternal anterior rotator,10,10
7564,12287,166521,IN20A.22A009,intrinsic,acetylcholine,12793,13399,MNfl21,motor,glutamate,Ti flexor,8,8
7565,12287,166521,IN20A.22A009,intrinsic,acetylcholine,10377,13563,MNfl30,motor,glutamate,Ti flexor,9,9
7566,12287,166521,IN20A.22A009,intrinsic,acetylcholine,10789,14824,MNfl25,motor,glutamate,Acc. ti flexor,11,11
7567,12287,166521,IN20A.22A009,intrinsic,acetylcholine,8879,14848,MNfl40,motor,unknown,Ti flexor,16,16
7568,12287,166521,IN20A.22A009,intrinsic,acetylcholine,840,17050,MNfl15,motor,glutamate,ltm2-femur,5,5
7569,12287,166521,IN20A.22A009,intrinsic,acetylcholine,6633,18963,MNfl28,motor,glutamate,Acc. ti flexor,9,9
7570,12287,166521,IN20A.22A009,intrinsic,acetylcholine,7274,166385,MNfl38,motor,unknown,ltm1-tibia,11,11
7571,12292,101541,IN03B077,intrinsic,gaba,19970,10013,MNwm16,motor,glutamate,b1,6,-6
7572,12299,11734,IN03A007,intrinsic,acetylcholine,19149,11226,MNfl35,motor,glutamate,Fe reductor,147,147
7573,12299,11734,IN03A007,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,11,11
7574,12299,11734,IN03A007,intrinsic,acetylcholine,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,59,59
7575,12299,11734,IN03A007,intrinsic,acetylcholine,22286,12891,MNfl44,motor,glutamate,Fe reductor,72,72
7576,12299,11734,IN03A007,intrinsic,acetylcholine,5770,13115,MNfl41,motor,glutamate,Ti extensor,8,8
7577,12299,11734,IN03A007,intrinsic,acetylcholine,11199,13300,MNfl36,motor,glutamate,Sternal anterior rotator,5,5
7578,12299,11734,IN03A007,intrinsic,acetylcholine,11044,13819,MNfl27,motor,glutamate,Acc. ti flexor,5,5
7579,12299,11734,IN03A007,intrinsic,acetylcholine,1529,14783,MNfl14,motor,glutamate,Acc. tr flexor,14,14
7580,12299,11734,IN03A007,intrinsic,acetylcholine,8991,15446,MNfl52,motor,glutamate,Ta levator,71,71
7581,12299,11734,IN03A007,intrinsic,acetylcholine,22074,18440,MNfl07,motor,glutamate,Tr flexor,17,17
7582,12299,11734,IN03A007,intrinsic,acetylcholine,10455,18983,MNfl35,motor,glutamate,Fe reductor,89,89
7583,12299,11734,IN03A007,intrinsic,acetylcholine,9909,19751,MNfl52,motor,glutamate,Ta levator,34,34
7584,12299,11734,IN03A007,intrinsic,acetylcholine,10966,20386,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,36,36
7585,12299,11734,IN03A007,intrinsic,acetylcholine,3886,22729,MNfl14,motor,glutamate,Acc. tr flexor,10,10
7586,12299,11734,IN03A007,intrinsic,acetylcholine,18876,27078,MNfl04,motor,glutamate,ltm,5,5
